id,claim,rating,image_url,permalink,publish_date,keyword,important_tweet_id
506,"An image shows an advertisement for Trump Tower in Mumbai stating that there is ""only one way to live"" installed over a group of homeless people.",TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/trump-tower-fake.jpg?w=747 747w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/mumbai-billboard.jpg?w=661 661w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Screenshot-2016-12-30-at-8.13.48-PM.png?w=997 997w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/trump-billboard-real.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/real-billboard.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/trump-tower-billboard-in-mumbai/,2016-12-30T09:39:32+00:00,trump tower mumbai ,
507,A photograph shows a young Carrie Fisher watching her mother Debbie Reynolds perform onstage.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/carrie-fisher-debbie-reynolds.jpg?w=666 666w'],https://www.snopes.com/fact-check/photograph-shows-young-carrie-fisher-watching-debbie-reynolds-on-stage/,2016-12-29T10:25:00+00:00,carrie fisher watch debbie reynolds,
508,"On 19 December 2016 an amateur photographer snapped pictures of snow on the ground of the Algerian city of Ain Sefra, which borders the Sahara desert.",TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/image-download-21.jpg?w=909 909w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/image-download-21.jpg?w=909 909w']",https://www.snopes.com/fact-check/snowfall-in-the-sahara/,2016-12-21T09:30:33+00:00,snowfall sahara,
509,Donald Trump threatened via Twitter to arrest actor Alec Baldwin for sedition.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/baldwin-tweet.jpg?w=590 590w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/baldwin-tweet-circle.jpg?w=1592 1592w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Screenshot-2016-12-20-at-9.34.17-AM.png?w=579 579w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Screenshot-2016-12-20-at-9.34.07-AM.png?w=586 586w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Screenshot-2016-12-20-at-9.36.15-AM.png?w=585 585w']",https://www.snopes.com/fact-check/donald-trump-threatens-arrest-alec-baldwin/,2016-12-20T16:06:28+00:00,trump arrest alex baldwin ,
511,Image depicts two men known to be posing as gas company workers in an attempt to gain access to homes and rob them.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/bobbie-davis-gas-company-bandits.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/gas-company-scam-two-men.jpg?w=972 972w']",https://www.snopes.com/fact-check/bandits-posing-as-gas-company-workers/,2016-12-19T08:31:43+00:00,two men gas company rob,
512,"A photograph depicts a Salvation Army bellringer holding a sign stating the group helps people, ""just not the gays.""",miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/salvation-army-not-the-gays.jpg?w=500 500w'],https://www.snopes.com/fact-check/salvation-army-bellringers-sign-about-the-gays/,2016-12-16T14:12:07+00:00,Salvation Army bellringer gay,
514,A group of Muslims tore down a Christmas tree in Italy.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/muslim-christmas-tree.jpg?w=499 499w'],https://www.snopes.com/fact-check/muslim-migrants-tore-down-a-christmas-tree-in-italy/,2016-12-15T17:50:29+00:00,muslim tore christmas tree italy,
516,McDonald's released a holiday cup that unintentionally featured a risqué image.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/mcdonalds-cups1.jpg?w=574 574w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/mcdonalds-mittens.jpg?w=570 570w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/mcdonalds-cup.jpg?w=514 514w']",https://www.snopes.com/fact-check/mcdonalds-mitten-cups/,2016-12-14T14:27:49+00:00,mcdonalds mitten cups,
517,Folding a $5 bill in a specific pattern will reveal a secret image of a stack of pancakes.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/secret-pancakes-5.jpg?w=552 552w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/fiver-pancakes.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/secret-pancakes-on-5-bill/,2016-12-13T11:34:08+00:00,pancakes 5 bill,
518,Police sketches of Madeleine McCann's alleged kidnappers are a perfect match for Tony and John Podesta.,mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/efits-podesta.jpg?w=450 450w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/gerry-mccann-efit.jpg?w=603 603w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/mcann-efits.jpg?w=600 600w']",https://www.snopes.com/fact-check/tony-and-john-podesta-match-madeleine-mccann-police-sketches/,2016-12-12T18:41:52+00:00,tony john podesta madeleine police sketch,
520,A photograph shows two Boston Bruins fan holding a sign stating that they performed a sex act with player Tyler Seguin.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/bruins-fans.jpg?w=575 575w'],https://www.snopes.com/fact-check/boston-bruins-fan-sign/,2016-12-12T12:47:13+00:00,boston bruins fan suck,
522,Donald Trump let a homeless woman stay at his hotel in New York City rent-free for eight years.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/trump-tower-view.jpg?w=1000 1000w'],https://www.snopes.com/fact-check/black-homeless-woman-says-trump-allowed-live-trump-tower-rent-free/,2016-12-09T15:19:46+00:00,black homeless woman trump tower ,
524,"Fisher Price sells a ""happy hour playset"" including a bar, bar stools, and beer bottles.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Happy_Hour_Playset_Post.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/fisher-price-happy-hour-1.jpg?w=534 534w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/happy-hour-fisher-price.jpg?w=534 534w']",https://www.snopes.com/fact-check/fisher-price-happy-hour-playset/,2016-12-07T17:12:27+00:00,Fisher Price Happy Hour Playset,
526,"A photograph shows a donut with ""Muslim writing"" on it.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/muslim-writing-donut.jpg?w=814 814w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/elvish-donuts.jpg?w=800 800w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/shakira-donuts.jpg?w=815 815w']",https://www.snopes.com/fact-check/lord-rings-donut/,2016-12-05T15:56:41+00:00,donut muslamic writing,
528,A photograph of a shark leaping out of the water is real and won an award from National Geographic.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/national-geographic-shark.jpg?w=576 576w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/shutter-stock-sharks.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/national-geographics-photograph-year/,2016-12-05T12:36:33+00:00,national geographics shark,
530,A photograph shows a young blue-eyed boy who was beaten up by a Muslim because of his eye color.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/muslim-boy-blue-eyes.jpg?w=504 504w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/girl-attacked.jpg?w=530 530w']",https://www.snopes.com/fact-check/muslim-beats-boy-for-having-blue-eyes/,2016-12-02T15:36:01+00:00,muslim beat boy eye color,
531,An image shows Melania Trump and Ivanka Trump wearing see-through shirts.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/fake-nude.jpg?w=519 519w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/ivanka-trump-golden-globe.jpg?w=377 377w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/Screen-Shot-2016-12-02-at-12.26.34-PM.png?w=638 638w']",https://www.snopes.com/fact-check/melania-trump-ivanka-trump-wearing-transparent-shirts/,2016-12-02T12:20:58+00:00,Melania Ivanka Trump transparent shirt,
536,"A man in Point Pleasant, West Virginia, caught the legendary Mothman on camera.",unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/a28.jpg?w=600 600w'],https://www.snopes.com/fact-check/mothman-returns-to-point-pleasant-west-virginia/,2016-11-25T14:13:31+00:00,mothman point pleasant west virginia,
538,"A photograph shows a threatening letter from a ""neighborhood town watch"" that was widely circulated to Muslims in the United States.",unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/neighborhood-town-watch.jpg?w=1452 1452w'],https://www.snopes.com/fact-check/neighborhood-town-watch-threatens-muslim-neighbors/,2016-11-21T09:05:56+00:00,neighborhood town watch Muslim,
539,"Kid Rock was photographed wearing a t-shirt featuring an electoral map in which blue states are labeled ""Dumbfuckistan.""",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/dumbfuckistan-shirt.jpg?w=400 400w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/kid-rock-melbourne.jpg?w=400 400w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/rock-shirts.jpg?w=448 448w']",https://www.snopes.com/fact-check/kid-rock-dumbfckistan-t-shirt/,2016-11-18T11:36:09+00:00,kid rock dumbfckistan shirt,
540,"A photograph shows Donald Trump and Vladimir Putin on a billboard above the words ""Let's make the world great again _ together.""",TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/russian-billboard.jpg?w=810 810w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Putin-and-trump.jpg?w=976 976w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Putin-and-trump.jpg?w=976 976w']",https://www.snopes.com/fact-check/russian-billboard-features-trump-and-putin/,2016-11-18T10:57:30+00:00,russian billboard trump putin,
542,"A photograph of a nude young man pictures Judge William Pryor, a potential Supreme Court nominee.",unproven,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/bill-pryor-nude-maybe-but-probably-not.jpg?w=733 733w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/bill-pryor-nude-but-probably-not.jpg?w=466 466w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/wizardboy-gallery.jpg?w=583 583w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/side-by-side.jpg?w=800 800w']",https://www.snopes.com/fact-check/william-pryor-nude/,2016-11-17T10:21:52+00:00,william pryor nude,
543,Hillary Clinton staged a photo op encounter  with a hiker the day after she lost the 2016 presidential election.,unproven,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/margot-gerster-meets-hillary-clinton1.jpg?w=970 970w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/margot-gerster-facebook.jpg?w=774 774w']",https://www.snopes.com/fact-check/hillary-clinton-staged-hiking-photograph/,2016-11-15T14:03:45+00:00,hillary staged hike,
545,A Hillary Clinton supporter defecated on a sign in protest of Donald Trump.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/clinton-supporter-not.jpg?w=541 541w'],https://www.snopes.com/fact-check/clinton-supporter-defecated-on-sign/,2016-11-11T17:49:32+00:00,democrat defecate trump,
547,A photograph shows a violent anti-Trump protest in the United States in November 2016.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/trump-protests.jpg?w=1098 1098w'],https://www.snopes.com/fact-check/anti-trump-protesters-destroy-america/,2016-11-11T08:25:22+00:00,anti trump protesters destroy america,
548,A photograph shows a small car loaded down with hundreds of pounds of lumber and other building supplies.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/lumber.jpg?w=606 606w'],https://www.snopes.com/fact-check/wood-you-do-this/,2016-11-11T06:10:50+00:00,Lumber small Car,
549,Gay Canadian filmmaker Chris Ball was severely beaten and bloodied by emboldened Donald Trump supporters shortly after the 2016 election.,unproven,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/chris-ball-beaten-trump-supporters.png?w=933 933w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/lgbts-for-trump.jpg?w=866 866w']",https://www.snopes.com/fact-check/trump-supporters-beat-gay-man-in-california/,2016-11-10T16:13:29+00:00,trump supporters beat gay california,
550,"Donald Trump's son, Eric, posted -- and then deleted -- a possibly illegal photograph of his ballot on Twitter.",TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/cached-page.jpg?w=1275 1275w'],https://www.snopes.com/fact-check/eric-trump-tweets-illegal-ballot-selfie/,2016-11-08T11:15:11+00:00,eric trump vote,
551,"A Newsweek-branded ""Madam President"" publication cover declared Hillary Clinton the winner of the presidential election prior to 8 November 2016.",mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/newsweek2016.jpg?w=990 990w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Screenshot-2016-11-07-at-12.jpg?w=633 633w']",https://www.snopes.com/fact-check/clinton-newsweek-cover/,2016-11-07T12:23:38+00:00,clinton newsweek cover,
552,"FBI director Jim Comey placed a ""Trump/Pence 2016"" sign in front of his home.",unproven,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/comey-trump-sign.jpg?w=557 557w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/second-photo.jpg?w=960 960w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/fbi-director-home.jpg?w=516 516w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/grimm.jpg?w=489 489w']",https://www.snopes.com/fact-check/fbi-director-james-comeys-trump-sign/,2016-11-07T08:32:30+00:00,fbi director james comeys trump,
553,An image shows Hillary Clinton addressing a campaign rally attended by fewer than 25 people.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/not-a-clinton-rally.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/russians-hacked-my-crowd.jpg?w=594 594w']",https://www.snopes.com/fact-check/russians-hacked-my-crowd/,2016-11-04T09:33:33+00:00,russians hack my crowd,
556,Hillary Clinton's campaign manipulated a photograph to increase the crowd size at one of Bill Clinton's appearances.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/bill-clinton.jpg?w=627 627w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/rally-photoshopped.jpg?w=1075 1075w']",https://www.snopes.com/fact-check/manipulated-photograph-of-bill-clinton-crowd/,2016-10-30T14:45:24+00:00,bill clinton rally,
557,"Hillary Clinton tweeted that we should #DraftOurDaughters, encouraging women to go to war.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/clinton-draftourdaughters.jpg?w=618 618w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/draftourdaughters-alisha.jpg?w=671 671w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/4chan-draftourdaughters.jpg?resize=1024']",https://www.snopes.com/fact-check/hillary-clinton-and-draftourdaughters/,2016-10-28T10:18:08+00:00,hillary clinton draftourdaughters,7.91955E+17
558,A photograph shows Hillary Clinton and her college roommate walking topless in the 1960s.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/clinton-topless.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Collage-clinton.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/nude-photo.jpg?w=483 483w']",https://www.snopes.com/fact-check/hillary-clinton-topless-1960s/,2016-10-28T09:59:52+00:00,hillary topless 1960,
559,A photograph shows actor Bill Murray and a crying baby.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/bill-murray.jpg?w=1144 1144w'],https://www.snopes.com/fact-check/bill-murray-or-tom-hanks/,2016-10-28T09:14:34+00:00,Bill Murray crying baby,
561,A photograph shows CNN reporter Anderson Cooper seductively posing in his underwear.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/cooper-twitter.jpg?w=1412 1412w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/cooper-photo.jpg?w=635 635w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/cooper.jpg?w=470 470w']",https://www.snopes.com/fact-check/risque-anderson-cooper-photograph/,2016-10-27T09:41:28+00:00,anderson cooper gay,
563,"A photograph shows a man with the word ""Trump"" tattooed across his forehead.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Screenshot-2016-10-25-at-10.55.28-AM.png?w=584 584w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/author-trump-tattoo.jpg?w=2400 2400w']",https://www.snopes.com/fact-check/trump-forehead-tattoo/,2016-10-25T12:39:38+00:00,Trump Forehead Tattoo,
